match_id,my_team,team1_gold,team2_gold,gold_diff,gold_leading_team,my_team_ahead_gold,team1_kills,team2_kills,kill_diff,kill_leading_team,my_team_ahead_kills,my_team_win,winner
LA1_1642808703,100,21264,14725,6539,100,False,14,3,11,100,True,True,100
LA1_1637627973,200,17449,16896,-553,100,False,7,6,-1,100,True,False,100
LA1_1638087712,200,14271,18118,3847,200,False,2,10,8,200,False,True,200
LA1_1641187977,100,14938,17085,-2147,200,False,3,7,-4,200,False,False,200
LA1_1642745006,100,16519,16552,-33,200,False,5,7,-2,200,False,False,200
LA1_1642782198,100,17560,14848,2712,100,False,6,1,5,100,True,True,100
LA1_1636333334,200,18039,17804,-235,100,False,10,7,-3,100,True,False,100
LA1_1635278463,100,17412,17586,-174,200,False,9,8,1,100,True,True,100
LA1_1636786226,200,16859,19107,2248,200,False,6,10,4,200,False,True,200
LA1_1639068115,100,17582,18475,-893,200,False,7,9,-2,200,False,False,200
LA1_1637669059,200,16846,16689,-157,100,False,6,5,-1,100,True,True,200
LA1_1640506683,100,20045,13179,6866,100,False,12,1,11,100,True,True,100
LA1_1629627372,100,19856,17477,2379,100,False,15,10,5,100,True,True,100
LA1_1633376291,200,17302,15351,-1951,100,False,7,2,-5,100,True,False,100
LA1_1628688685,100,16901,17355,-454,200,False,3,6,-3,200,False,True,100
LA1_1632743238,200,17617,16298,-1319,100,False,6,5,-1,100,True,True,200
LA1_1636567732,100,14400,18221,-3821,200,False,2,8,-6,200,False,False,200
LA1_1633133845,100,18740,15637,3103,100,False,9,4,5,100,True,True,100
LA1_1635519980,100,16853,18540,-1687,200,False,6,13,-7,200,False,True,100
LA1_1634598839,100,20907,15529,5378,100,False,18,5,13,100,True,True,100
LA1_1636116347,200,18079,18697,618,200,False,9,9,0,0,False,False,100
LA1_1632513784,100,17150,14590,2560,100,False,6,2,4,100,True,True,100
LA1_1628714391,100,16476,18368,-1892,200,False,4,10,-6,200,False,False,200
LA1_1629635301,200,18527,18252,-275,100,False,10,9,-1,100,True,True,200
LA1_1634867512,200,17577,16310,-1267,100,False,7,4,-3,100,True,True,200
LA1_1639967891,200,16937,18689,1752,200,False,7,10,3,200,False,False,100
LA1_1640208385,100,18446,17139,1307,100,False,10,5,5,100,True,True,100
LA1_1631499860,200,16795,18700,1905,200,False,6,12,6,200,False,True,200
LA1_1632963852,200,16294,16516,222,200,False,5,5,0,0,False,True,200
LA1_1634049999,100,14954,16103,-1149,200,False,2,3,-1,200,False,True,100
LA1_1631701300,200,14015,18050,4035,200,False,1,10,9,200,False,True,200
LA1_1639050962,200,16447,18299,1852,200,False,6,10,4,200,False,True,200
LA1_1639037998,100,15637,16963,-1326,200,False,2,5,-3,200,False,False,200
LA1_1632308632,200,16812,17255,443,200,False,7,7,0,0,False,True,200
LA1_1637187832,200,16016,17038,1022,200,False,7,6,-1,100,True,True,200
LA1_1637463624,200,14036,18805,4769,200,False,2,11,9,200,False,True,200
LA1_1638805698,100,16663,16686,-23,200,False,4,6,-2,200,False,True,100
LA1_1633808080,100,16771,17486,-715,200,False,6,7,-1,200,False,True,100
LA1_1629619176,100,16925,16637,288,100,False,4,5,-1,200,False,True,100
LA1_1633383562,200,18251,17144,-1107,100,False,9,6,-3,100,True,False,100
LA1_1637022256,200,16518,16662,144,200,False,3,6,3,200,False,True,200
LA1_1635789521,200,16333,14637,-1696,100,False,5,2,-3,100,True,True,200
LA1_1640748058,100,15708,17335,-1627,200,False,3,6,-3,200,False,True,100
LA1_1635031792,100,15215,19713,-4498,200,False,4,13,-9,200,False,False,200
LA1_1631860788,100,19049,17922,1127,100,False,9,9,0,0,False,False,200
LA1_1638228553,100,14850,15608,-758,200,False,2,5,-3,200,False,True,100
LA1_1628704259,100,17045,14658,2387,100,False,5,3,2,100,True,True,100
LA1_1637893874,200,16371,15327,-1044,100,False,3,1,-2,100,True,False,100
LA1_1632132120,200,16108,18861,2753,200,False,5,10,5,200,False,True,200
LA1_1634393528,100,16549,16982,-433,200,False,6,6,0,0,False,False,200
LA1_1640309803,100,16691,14962,1729,100,False,6,3,3,100,True,True,100
LA1_1636493652,100,17825,16566,1259,100,False,9,4,5,100,True,True,100
LA1_1639512744,200,16404,17979,1575,200,False,7,7,0,0,False,False,100
LA1_1637573382,200,17367,17241,-126,100,False,8,6,-2,100,True,True,200
LA1_1637066102,100,16683,16669,14,100,False,9,8,1,100,True,True,100
LA1_1639599612,100,16170,17287,-1117,200,False,4,5,-1,200,False,False,200
LA1_1638114350,200,17421,17032,-389,100,False,6,6,0,0,False,False,100
LA1_1637690122,100,16476,15777,699,100,False,4,4,0,0,False,True,100
LA1_1637812828,100,18565,15130,3435,100,False,8,2,6,100,True,True,100
LA1_1638104078,200,16175,17364,1189,200,False,4,5,1,200,False,True,200
LA1_1636646758,200,18771,15189,-3582,100,False,10,4,-6,100,True,False,100
